id,restaurant_name,category,esimated_cooking_time,latitude,longitude
R_13080,Restaurant QZS,WESTERN FOOD,144.0,13.782628,100.499266
R_13078,Restaurant QZT,WESTERN FOOD,121.0,13.71935599,100.5153412
R_13073,Restaurant QZU,WESTERN FOOD,77.0,13.813189,100.562218
R_13069,Restaurant QZV,WESTERN FOOD,121.0,13.80204027,100.534983
R_13062,Restaurant QZW,WESTERN FOOD,126.0,13.871004,100.593796
R_13061,Restaurant QZX,WESTERN FOOD,73.0,13.7763057,100.6733823
R_13059,Restaurant QZY,WESTERN FOOD,113.0,13.81247923,100.6108165
R_13055,Restaurant QZZ,WESTERN FOOD,143.0,13.7466914,100.5349616
R_13052,Restaurant RAA,WESTERN FOOD,124.0,13.6731,100.606103
R_13047,Restaurant RAB,WESTERN FOOD,128.0,13.775829,100.676258
R_13035,Restaurant RAC,WESTERN FOOD,127.0,13.807522,100.652275
R_13034,Restaurant RAD,WESTERN FOOD,71.0,13.827031,100.625986
R_13033,Restaurant RAE,WESTERN FOOD,92.0,13.723177,100.463717
R_13029,Restaurant RAF,WESTERN FOOD,149.0,13.754853,100.629048
R_13019,Restaurant RAG,WESTERN FOOD,63.0,13.750147,100.483625
R_13009,Restaurant RAH,WESTERN FOOD,136.0,13.664259,100.613212
R_12999,Restaurant RAI,WESTERN FOOD,147.0,13.755103,100.573016
R_12969,Restaurant RAJ,WESTERN FOOD,126.0,13.757934,100.565509
R_12966,Restaurant RAK,WESTERN FOOD,149.0,13.713202,100.513049
R_12954,Restaurant RAL,WESTERN FOOD,124.0,13.730058,100.531922
R_12927,Restaurant RAM,WESTERN FOOD,136.0,13.72868715,100.5008171
R_12924,Restaurant RAN,WESTERN FOOD,64.0,13.73437929,100.4966459
R_12913,Restaurant RAO,WESTERN FOOD,61.0,13.797086,100.5475272
R_12906,Restaurant RAP,WESTERN FOOD,129.0,13.860636,100.646863
R_12896,Restaurant RAQ,WESTERN FOOD,115.0,13.74966719,100.5441747
R_12868,Restaurant RAR,WESTERN FOOD,74.0,13.91425566,100.587215
R_12863,Restaurant RAS,WESTERN FOOD,55.0,13.745413,100.530127
R_12859,Restaurant RAT,WESTERN FOOD,142.0,13.7136181,100.4078765
R_12858,Restaurant RAU,WESTERN FOOD,67.0,13.771857,100.396693
R_12854,Restaurant RAV,WESTERN FOOD,111.0,13.711481,100.559645
R_12848,Restaurant RAW,WESTERN FOOD,79.0,13.62125835,100.6510155
R_12836,Restaurant RAX,WESTERN FOOD,104.0,13.72267759,100.5308087
R_12833,Restaurant RAY,WESTERN FOOD,66.0,13.744554,100.492056
R_12829,Restaurant RAZ,WESTERN FOOD,135.0,13.73229927,100.638028
R_12828,Restaurant RBA,WESTERN FOOD,82.0,13.732333,100.537264
R_12822,Restaurant RBB,WESTERN FOOD,67.0,13.752754,100.54237
R_12820,Restaurant RBC,WESTERN FOOD,96.0,13.773892,100.610878
R_12819,Restaurant RBD,WESTERN FOOD,100.0,13.828357,100.568236
R_12795,Restaurant RBE,WESTERN FOOD,121.0,13.6924306,100.4962929
R_12781,Restaurant RBF,WESTERN FOOD,61.0,13.71623768,100.3467038
R_12779,Restaurant RBG,WESTERN FOOD,70.0,13.84823867,100.600311
R_12778,Restaurant RBH,WESTERN FOOD,88.0,13.728323,100.523021
R_12777,Restaurant RBI,WESTERN FOOD,87.0,13.757717,100.523892
R_12771,Restaurant RBJ,WESTERN FOOD,142.0,13.744476,100.5617537
R_12767,Restaurant RBK,WESTERN FOOD,51.0,13.85170834,100.516717
R_12760,Restaurant RBL,WESTERN FOOD,98.0,13.819439,100.532557
R_12756,Restaurant RBM,WESTERN FOOD,71.0,13.94425236,100.5859584
R_12749,Restaurant RBN,WESTERN FOOD,69.0,13.7672851,100.6288416
R_12743,Restaurant RBO,WESTERN FOOD,50.0,13.828611,100.568219
R_12741,Restaurant RBP,WESTERN FOOD,83.0,13.76618957,100.4978612
R_12735,Restaurant RBQ,WESTERN FOOD,52.0,13.86012805,100.5185586
R_12726,Restaurant RBR,WESTERN FOOD,111.0,13.79916079,100.5958085
R_12722,Restaurant RBS,WESTERN FOOD,123.0,13.78039372,100.5624261
R_12708,Restaurant RBT,WESTERN FOOD,86.0,13.7631921,100.5421904
R_12706,Restaurant RBU,WESTERN FOOD,77.0,13.533537,100.422529
R_12698,Restaurant RBV,WESTERN FOOD,87.0,13.815773,100.576569
R_12695,Restaurant RBW,WESTERN FOOD,90.0,13.713384,100.479164
R_12694,Restaurant RBX,WESTERN FOOD,83.0,13.87253603,100.5297647
R_12679,Restaurant RBY,WESTERN FOOD,67.0,13.85545,100.542021
R_12677,Restaurant RBZ,WESTERN FOOD,63.0,13.69781291,100.5376026
R_12673,Restaurant RCA,WESTERN FOOD,89.0,13.85695442,100.5368321
R_12664,Restaurant RCB,WESTERN FOOD,51.0,13.7969393,100.5601675
R_12660,Restaurant RCC,WESTERN FOOD,58.0,13.710418,100.440496
R_12652,Restaurant RCD,WESTERN FOOD,147.0,13.87512866,100.5798583
R_12651,Restaurant RCE,WESTERN FOOD,112.0,13.81436929,100.7223495
R_12644,Restaurant RCF,WESTERN FOOD,81.0,13.7465966,100.5393615
R_12643,Restaurant RCG,WESTERN FOOD,99.0,13.72716092,100.5102424
R_12642,Restaurant RCH,WESTERN FOOD,51.0,13.744906,100.541421
R_12641,Restaurant RCI,WESTERN FOOD,146.0,13.91822006,100.6012447
R_12637,Restaurant RCJ,WESTERN FOOD,133.0,13.777371,100.476448
R_12625,Restaurant RCK,WESTERN FOOD,106.0,13.767594,100.618668
R_12620,Restaurant RCL,WESTERN FOOD,146.0,13.7451552,100.411644
R_12613,Restaurant RCM,WESTERN FOOD,135.0,13.784583,100.673579
R_12609,Restaurant RCN,WESTERN FOOD,146.0,13.700102,100.534862
R_12606,Restaurant RCO,WESTERN FOOD,138.0,13.678374,100.618848
R_12604,Restaurant RCP,WESTERN FOOD,67.0,13.66843157,100.6834966
R_12600,Restaurant RCQ,WESTERN FOOD,66.0,13.80177025,100.6196788
R_12584,Restaurant RCR,WESTERN FOOD,79.0,13.83926817,100.5512849
R_12582,Restaurant RCS,WESTERN FOOD,70.0,13.73298078,100.5304062
R_12579,Restaurant RCT,WESTERN FOOD,54.0,13.695931,100.497895
R_12572,Restaurant RCU,WESTERN FOOD,60.0,13.82115,100.508146
R_12567,Restaurant RCV,WESTERN FOOD,60.0,13.72123349,100.5504438
R_12556,Restaurant RCW,WESTERN FOOD,72.0,13.813399,100.596325
R_12554,Restaurant RCX,WESTERN FOOD,94.0,13.751936,100.532051
R_12545,Restaurant RCY,WESTERN FOOD,116.0,13.7399395,100.510335
R_12544,Restaurant RCZ,WESTERN FOOD,136.0,13.76246994,100.5653078
R_12540,Restaurant RDA,WESTERN FOOD,123.0,13.70899,100.54015
R_12539,Restaurant RDB,WESTERN FOOD,125.0,13.80108304,100.6074997
R_12530,Restaurant RDC,WESTERN FOOD,97.0,14.06537697,100.6557069
R_12523,Restaurant RDD,WESTERN FOOD,82.0,13.77423,100.666868
R_12520,Restaurant RDE,WESTERN FOOD,101.0,13.65257106,100.4303756
R_12486,Restaurant RDF,WESTERN FOOD,121.0,13.82971007,100.5699746
R_12471,Restaurant RDG,WESTERN FOOD,54.0,13.84319,100.493949
R_12468,Restaurant RDH,WESTERN FOOD,119.0,13.79561557,100.7122335
R_12461,Restaurant RDI,WESTERN FOOD,150.0,13.780299,100.535192
R_12436,Restaurant RDJ,WESTERN FOOD,95.0,13.747043,100.541269
R_12435,Restaurant RDK,WESTERN FOOD,108.0,13.745477,100.530096
R_12433,Restaurant RDL,WESTERN FOOD,93.0,13.62731021,100.6405203
R_12430,Restaurant RDM,WESTERN FOOD,97.0,13.7352687,100.5991616
R_12410,Restaurant RDN,WESTERN FOOD,95.0,13.723648,100.539938
R_12397,Restaurant RDO,WESTERN FOOD,86.0,13.761419,100.497604
R_12391,Restaurant RDP,WESTERN FOOD,121.0,13.757922,100.565079
R_12381,Restaurant RDQ,WESTERN FOOD,56.0,13.719386,100.516273
R_12366,Restaurant RDR,WESTERN FOOD,56.0,13.82361683,100.5143348
R_12363,Restaurant RDS,WESTERN FOOD,52.0,13.738384,100.560455
R_12361,Restaurant RDT,WESTERN FOOD,115.0,13.77907,100.537582
R_12358,Restaurant RDU,WESTERN FOOD,115.0,13.6929827,100.74595
R_12352,Restaurant RDV,WESTERN FOOD,81.0,13.77175,100.488144
R_12343,Restaurant RDW,WESTERN FOOD,51.0,13.86632,100.646172
R_12334,Restaurant RDX,WESTERN FOOD,88.0,13.759958,100.493972
R_12330,Restaurant RDY,WESTERN FOOD,139.0,13.80635993,100.5263417
R_12318,Restaurant RDZ,WESTERN FOOD,109.0,13.789844,100.515491
R_12315,Restaurant REA,WESTERN FOOD,114.0,13.813691,100.562032
R_12299,Restaurant REB,WESTERN FOOD,66.0,13.66518,100.646085
R_12295,Restaurant REC,WESTERN FOOD,63.0,13.72114224,100.5166411
R_12287,Restaurant RED,WESTERN FOOD,146.0,13.64646413,100.6808922
R_12282,Restaurant REE,WESTERN FOOD,104.0,13.70419288,100.3755826
R_12266,Restaurant REF,WESTERN FOOD,57.0,13.762348,100.565179
R_12260,Restaurant REG,WESTERN FOOD,63.0,13.771649,100.621309
R_12259,Restaurant REH,WESTERN FOOD,90.0,13.678354,100.618321
R_12254,Restaurant REI,WESTERN FOOD,98.0,13.74295617,100.5622591
R_12252,Restaurant REJ,WESTERN FOOD,76.0,13.76601594,100.5267856
R_12251,Restaurant REK,WESTERN FOOD,96.0,13.676106,100.545536
R_12250,Restaurant REL,WESTERN FOOD,85.0,13.72785369,100.7699315
R_12243,Restaurant REM,WESTERN FOOD,51.0,13.742683,100.619184
R_12237,Restaurant REN,WESTERN FOOD,100.0,13.858847,100.585273
R_12236,Restaurant REO,WESTERN FOOD,144.0,13.86982442,100.5147785
R_12231,Restaurant REP,WESTERN FOOD,134.0,13.789441,100.563004
R_12223,Restaurant REQ,WESTERN FOOD,64.0,13.66295123,100.4375559
R_12217,Restaurant RER,WESTERN FOOD,58.0,13.878387,100.511835
R_12207,Restaurant RES,WESTERN FOOD,150.0,13.9399216,100.5531648
R_12200,Restaurant RET,WESTERN FOOD,91.0,13.8255045,100.678452
R_12191,Restaurant REU,WESTERN FOOD,99.0,13.756498,100.558445
R_12188,Restaurant REV,WESTERN FOOD,59.0,13.763564,100.538907
R_12183,Restaurant REW,WESTERN FOOD,67.0,13.9966012,100.5754139
R_12166,Restaurant REX,WESTERN FOOD,61.0,13.74377658,100.5440902
R_12161,Restaurant REY,WESTERN FOOD,124.0,13.768339,100.642578
R_12125,Restaurant REZ,WESTERN FOOD,149.0,13.701828,100.515797
R_12120,Restaurant RFA,WESTERN FOOD,61.0,13.762686,100.537143
R_12103,Restaurant RFB,WESTERN FOOD,144.0,13.735156,100.577209
R_12094,Restaurant RFC,WESTERN FOOD,50.0,13.91762055,100.6824624
R_12088,Restaurant RFD,WESTERN FOOD,95.0,13.699869,100.461214
R_12085,Restaurant RFE,WESTERN FOOD,149.0,13.73931004,100.5642356
R_12083,Restaurant RFF,WESTERN FOOD,91.0,13.921651,100.668392
R_12082,Restaurant RFG,WESTERN FOOD,82.0,13.75358214,100.4462415
R_12070,Restaurant RFH,WESTERN FOOD,121.0,13.748147,100.540846
R_12061,Restaurant RFI,WESTERN FOOD,141.0,13.700083,100.500676
R_12051,Restaurant RFJ,WESTERN FOOD,136.0,13.722931,100.584074
R_12049,Restaurant RFK,WESTERN FOOD,130.0,13.777997,100.478318
R_12038,Restaurant RFL,WESTERN FOOD,133.0,13.78001014,100.6464409
R_12035,Restaurant RFM,WESTERN FOOD,104.0,13.99440624,100.6127893
R_12033,Restaurant RFN,WESTERN FOOD,78.0,13.82587,100.679119
R_12031,Restaurant RFO,WESTERN FOOD,136.0,13.824119,100.590983
R_12024,Restaurant RFP,WESTERN FOOD,105.0,13.728451,100.5089432
R_12015,Restaurant RFQ,WESTERN FOOD,56.0,13.770081,100.50579
R_12014,Restaurant RFR,WESTERN FOOD,123.0,13.695549,100.606414
R_12013,Restaurant RFS,WESTERN FOOD,143.0,13.7319762,100.4906475
R_11996,Restaurant RFT,WESTERN FOOD,121.0,13.795002,100.548295
R_11991,Restaurant RFU,WESTERN FOOD,68.0,13.820823,100.631682
R_11988,Restaurant RFV,WESTERN FOOD,102.0,13.719652,100.515341
R_11985,Restaurant RFW,WESTERN FOOD,65.0,13.79761273,100.5905834
R_11984,Restaurant RFX,WESTERN FOOD,141.0,13.72694,100.509996
R_11982,Restaurant RFY,WESTERN FOOD,110.0,13.94180681,100.624988
R_11978,Restaurant RFZ,WESTERN FOOD,121.0,13.77743401,100.5111087
R_11974,Restaurant RGA,WESTERN FOOD,137.0,13.71190596,100.4338544
R_11960,Restaurant RGB,WESTERN FOOD,99.0,13.7595156,100.3954473
R_11955,Restaurant RGC,WESTERN FOOD,149.0,13.85086079,100.7210229
R_11940,Restaurant RGD,WESTERN FOOD,125.0,13.755709,100.486635
R_11936,Restaurant RGE,WESTERN FOOD,91.0,13.845371,100.63655
R_11933,Restaurant RGF,WESTERN FOOD,52.0,13.7514988,100.5311343
R_11925,Restaurant RGG,WESTERN FOOD,98.0,13.660175,100.429815
R_11923,Restaurant RGH,WESTERN FOOD,59.0,13.72264,100.460733
R_11920,Restaurant RGI,WESTERN FOOD,92.0,13.7278956,100.5241235
R_11918,Restaurant RGJ,WESTERN FOOD,50.0,13.7819138,100.6303776
R_11892,Restaurant RGK,WESTERN FOOD,79.0,13.7839458,100.5770964
R_11887,Restaurant RGL,WESTERN FOOD,148.0,13.72164908,100.5144037
R_11883,Restaurant RGM,WESTERN FOOD,68.0,13.88109591,100.5386778
R_11878,Restaurant RGN,WESTERN FOOD,64.0,13.75424496,100.5398176
R_11874,Restaurant RGO,WESTERN FOOD,133.0,13.69687917,100.7869292
R_11862,Restaurant RGP,WESTERN FOOD,134.0,13.72726645,100.5613663
R_11861,Restaurant RGQ,WESTERN FOOD,64.0,13.773846,100.573911
R_11840,Restaurant RGR,WESTERN FOOD,123.0,13.739444,100.555964
R_11833,Restaurant RGS,WESTERN FOOD,51.0,13.706661,100.525457
R_11831,Restaurant RGT,WESTERN FOOD,148.0,13.662059,100.440143
R_11828,Restaurant RGU,WESTERN FOOD,79.0,13.70578592,100.6017305
R_11822,Restaurant RGV,WESTERN FOOD,124.0,13.7965305,100.7121014
R_11818,Restaurant RGW,WESTERN FOOD,80.0,13.71885703,100.5970323
R_11811,Restaurant RGX,WESTERN FOOD,74.0,13.727286,100.498959
R_11793,Restaurant RGY,WESTERN FOOD,129.0,13.76848611,100.5405531
R_11789,Restaurant RGZ,WESTERN FOOD,83.0,13.77296973,100.6513752
R_11774,Restaurant RHA,WESTERN FOOD,80.0,13.65111515,100.6397815
R_11771,Restaurant RHB,WESTERN FOOD,82.0,13.6954323,100.5131594
R_11768,Restaurant RHC,WESTERN FOOD,100.0,13.688594,100.6475
R_11767,Restaurant RHD,WESTERN FOOD,146.0,13.723652,100.522144
R_11765,Restaurant RHE,WESTERN FOOD,90.0,13.826338,100.641318
R_11754,Restaurant RHF,WESTERN FOOD,144.0,13.9280122,100.5840736
R_11751,Restaurant RHG,WESTERN FOOD,65.0,13.787905,100.346327
R_11743,Restaurant RHH,WESTERN FOOD,148.0,13.731423,100.568369
R_11742,Restaurant RHI,WESTERN FOOD,108.0,13.72002962,100.5155719
R_11735,Restaurant RHJ,WESTERN FOOD,61.0,13.7261452,100.516022
R_11734,Restaurant RHK,WESTERN FOOD,88.0,13.74158,100.510902
R_11715,Restaurant RHL,WESTERN FOOD,148.0,13.7967887,100.6533519
R_11701,Restaurant RHM,WESTERN FOOD,116.0,13.855373,100.542007
R_11694,Restaurant RHN,WESTERN FOOD,105.0,13.72639129,100.4938722
R_11692,Restaurant RHO,WESTERN FOOD,92.0,13.71904086,100.756485
R_11686,Restaurant RHP,WESTERN FOOD,148.0,13.99284979,100.6482025
R_11683,Restaurant RHQ,WESTERN FOOD,98.0,13.87569597,100.515379
R_11672,Restaurant RHR,WESTERN FOOD,131.0,13.79015658,100.5154269
R_11671,Restaurant RHS,WESTERN FOOD,114.0,13.86947094,100.5183093
R_11665,Restaurant RHT,WESTERN FOOD,103.0,13.62196077,100.7562578
R_11664,Restaurant RHU,WESTERN FOOD,69.0,13.826204,100.676511
R_11640,Restaurant RHV,WESTERN FOOD,58.0,13.67401964,100.5429258
R_11638,Restaurant RHW,WESTERN FOOD,135.0,13.872247,100.601734
R_11635,Restaurant RHX,WESTERN FOOD,133.0,13.6761531,100.5456304
R_11630,Restaurant RHY,WESTERN FOOD,145.0,13.72370197,100.5371399
R_11628,Restaurant RHZ,WESTERN FOOD,129.0,13.672365,100.542939
R_11625,Restaurant RIA,WESTERN FOOD,98.0,13.9143699,100.5883665
R_11616,Restaurant RIB,WESTERN FOOD,63.0,13.84058922,100.5450176
R_11606,Restaurant RIC,WESTERN FOOD,65.0,13.705768,100.382214
R_11604,Restaurant RID,WESTERN FOOD,138.0,13.77710731,100.6728856
R_11599,Restaurant RIE,WESTERN FOOD,136.0,13.709011,100.515125
R_11597,Restaurant RIF,WESTERN FOOD,53.0,13.89734057,100.6085604
R_11588,Restaurant RIG,WESTERN FOOD,126.0,13.9157713,100.5490949
R_11586,Restaurant RIH,WESTERN FOOD,147.0,13.729479,100.620519
R_11564,Restaurant RII,WESTERN FOOD,67.0,13.840861,100.491613
R_11559,Restaurant RIJ,WESTERN FOOD,58.0,13.7377512,100.6359244
R_11545,Restaurant RIK,WESTERN FOOD,104.0,13.81145,100.564403
R_11534,Restaurant RIL,WESTERN FOOD,99.0,13.7400702,100.5252147
R_11520,Restaurant RIM,WESTERN FOOD,57.0,14.06860446,100.6082751
R_11517,Restaurant RIN,WESTERN FOOD,150.0,13.768049,100.643063
R_11516,Restaurant RIO,WESTERN FOOD,85.0,13.720838,100.547353
R_11512,Restaurant RIP,WESTERN FOOD,85.0,13.74210392,100.5675829
R_11507,Restaurant RIQ,WESTERN FOOD,57.0,13.726407,100.494192
R_11505,Restaurant RIR,WESTERN FOOD,80.0,13.75243603,100.490241
R_11497,Restaurant RIS,WESTERN FOOD,125.0,13.72199016,100.7023354
R_11495,Restaurant RIT,WESTERN FOOD,93.0,13.739284,100.504615
R_11494,Restaurant RIU,WESTERN FOOD,77.0,13.706556,100.527326
R_11489,Restaurant RIV,WESTERN FOOD,123.0,13.767512,100.505344
R_11488,Restaurant RIW,WESTERN FOOD,112.0,13.70780823,100.449922
R_11479,Restaurant RIX,WESTERN FOOD,106.0,13.68471062,100.3435371
R_11477,Restaurant RIY,WESTERN FOOD,141.0,13.7351056,100.5822389
R_11471,Restaurant RIZ,WESTERN FOOD,79.0,13.81366153,100.5486132
R_11463,Restaurant RJA,WESTERN FOOD,119.0,13.73051548,100.569268
R_11457,Restaurant RJB,WESTERN FOOD,102.0,13.797212,100.5476227
R_11452,Restaurant RJC,WESTERN FOOD,96.0,13.77833,100.647444
R_11451,Restaurant RJD,WESTERN FOOD,128.0,13.70658815,100.3811027
R_11450,Restaurant RJE,WESTERN FOOD,74.0,13.7620257,100.501611
R_11443,Restaurant RJF,WESTERN FOOD,60.0,13.7269397,100.5099961
R_11439,Restaurant RJG,WESTERN FOOD,50.0,13.88643883,100.7092569
R_11433,Restaurant RJH,WESTERN FOOD,51.0,13.72346824,100.5232984
R_11429,Restaurant RJI,WESTERN FOOD,106.0,13.830583,100.609345
R_11421,Restaurant RJJ,WESTERN FOOD,122.0,13.678068,100.46625
R_11419,Restaurant RJK,WESTERN FOOD,93.0,13.779724,100.53666
R_11416,Restaurant RJL,WESTERN FOOD,95.0,13.89457356,100.6085938
R_11412,Restaurant RJM,WESTERN FOOD,144.0,13.74751877,100.5716182
R_11406,Restaurant RJN,WESTERN FOOD,69.0,13.73429592,100.47802
R_11384,Restaurant RJO,WESTERN FOOD,81.0,13.806911,100.569609
R_11382,Restaurant RJP,WESTERN FOOD,85.0,13.727296,100.769603
R_11372,Restaurant RJQ,WESTERN FOOD,59.0,13.72074,100.569034
R_11366,Restaurant RJR,WESTERN FOOD,125.0,13.877508,100.575451
R_11351,Restaurant RJS,WESTERN FOOD,148.0,13.76479425,100.4439857
R_11347,Restaurant RJT,WESTERN FOOD,142.0,13.77477,100.483497
R_11338,Restaurant RJU,WESTERN FOOD,58.0,13.763633,100.535526
R_11329,Restaurant RJV,WESTERN FOOD,143.0,13.713581,100.601314
R_11321,Restaurant RJW,WESTERN FOOD,84.0,13.723644,100.519753
R_11320,Restaurant RJX,WESTERN FOOD,126.0,13.7279742,100.5815129
R_11311,Restaurant RJY,WESTERN FOOD,109.0,13.836073,100.696989
R_11279,Restaurant RJZ,WESTERN FOOD,103.0,13.727641,100.530629
R_11256,Restaurant RKA,WESTERN FOOD,80.0,13.684635,100.619597
R_11242,Restaurant RKB,WESTERN FOOD,51.0,13.743375,100.540573
R_11240,Restaurant RKC,WESTERN FOOD,51.0,13.74604723,100.5347459
R_11236,Restaurant RKD,WESTERN FOOD,106.0,13.746248,100.552426
R_11235,Restaurant RKE,WESTERN FOOD,138.0,13.728378,100.489519
R_11218,Restaurant RKF,WESTERN FOOD,56.0,13.874196,100.579513
R_11214,Restaurant RKG,WESTERN FOOD,131.0,13.80366459,100.5931541
R_11196,Restaurant RKH,WESTERN FOOD,76.0,13.75224659,100.4402957
R_11173,Restaurant RKI,WESTERN FOOD,142.0,13.74487245,100.5003417
R_11172,Restaurant RKJ,WESTERN FOOD,78.0,13.691138,100.50429
R_11169,Restaurant RKK,WESTERN FOOD,128.0,13.96289834,100.6207906
R_11146,Restaurant RKL,WESTERN FOOD,101.0,13.70589733,100.5437243
R_11143,Restaurant RKM,WESTERN FOOD,103.0,13.726515,100.510271
R_11138,Restaurant RKN,WESTERN FOOD,92.0,13.77491371,100.5073691
R_11129,Restaurant RKO,WESTERN FOOD,90.0,13.69763195,100.637624
R_11093,Restaurant RKP,WESTERN FOOD,114.0,13.78786012,100.694071
R_11091,Restaurant RKQ,WESTERN FOOD,106.0,13.80253065,100.5627084
R_11090,Restaurant RKR,WESTERN FOOD,122.0,13.752149,100.527903
R_11083,Restaurant RKS,WESTERN FOOD,132.0,13.789046,100.558855
R_11076,Restaurant RKT,WESTERN FOOD,86.0,13.782104,100.574269
R_11069,Restaurant RKU,WESTERN FOOD,113.0,13.61849944,100.5115415
R_11057,Restaurant RKV,WESTERN FOOD,137.0,13.76578274,100.6427306
R_11032,Restaurant RKW,WESTERN FOOD,112.0,13.75421,100.48343
R_11027,Restaurant RKX,WESTERN FOOD,133.0,13.70568885,100.360779
R_11021,Restaurant RKY,WESTERN FOOD,110.0,13.72068307,100.5291316
R_11016,Restaurant RKZ,WESTERN FOOD,150.0,13.83343209,100.4130787
R_11015,Restaurant RLA,WESTERN FOOD,114.0,14.06317,100.601678
R_11009,Restaurant RLB,WESTERN FOOD,126.0,13.84088417,100.5628826
R_11004,Restaurant RLC,WESTERN FOOD,62.0,13.739415,100.511743
R_10997,Restaurant RLD,WESTERN FOOD,101.0,13.776965,100.465458
R_10994,Restaurant RLE,WESTERN FOOD,102.0,13.8413377,100.5332179
R_10986,Restaurant RLF,WESTERN FOOD,51.0,13.6783068,100.6290985
R_10971,Restaurant RLG,WESTERN FOOD,90.0,13.82756325,100.7200441
R_10960,Restaurant RLH,WESTERN FOOD,65.0,13.77797,100.571925
R_10959,Restaurant RLI,WESTERN FOOD,97.0,13.709093,100.382935
R_10954,Restaurant RLJ,WESTERN FOOD,56.0,13.76152351,100.7304188
R_10940,Restaurant RLK,WESTERN FOOD,120.0,13.744011,100.53307
R_10933,Restaurant RLL,WESTERN FOOD,56.0,13.746619,100.470353
R_10925,Restaurant RLM,WESTERN FOOD,118.0,13.71443164,100.5912392
R_10919,Restaurant RLN,WESTERN FOOD,97.0,13.725082,100.544022
R_10918,Restaurant RLO,WESTERN FOOD,130.0,13.71169045,100.4341676
R_10915,Restaurant RLP,WESTERN FOOD,140.0,13.912008,100.554014
R_10909,Restaurant RLQ,WESTERN FOOD,108.0,13.964452,100.592863
R_10899,Restaurant RLR,WESTERN FOOD,140.0,13.67673762,100.5887278
R_10889,Restaurant RLS,WESTERN FOOD,97.0,13.79656421,100.5990777
R_10887,Restaurant RLT,WESTERN FOOD,81.0,13.752086,100.445634
R_10883,Restaurant RLU,WESTERN FOOD,66.0,13.769417,100.503691
R_10880,Restaurant RLV,WESTERN FOOD,71.0,13.751294,100.538194
R_10878,Restaurant RLW,WESTERN FOOD,60.0,13.76388845,100.6338017
R_10869,Restaurant RLX,WESTERN FOOD,104.0,13.869005,100.494719
R_10867,Restaurant RLY,WESTERN FOOD,143.0,13.74626213,100.6963365
R_10866,Restaurant RLZ,WESTERN FOOD,137.0,13.745118,100.530165
R_10861,Restaurant RMA,WESTERN FOOD,87.0,13.752107,100.478708
R_10852,Restaurant RMB,WESTERN FOOD,85.0,13.69762235,100.4976467
R_10844,Restaurant RMC,WESTERN FOOD,121.0,13.650932,100.594966
R_10842,Restaurant RMD,WESTERN FOOD,134.0,13.64156909,100.6313787
R_10840,Restaurant RME,WESTERN FOOD,142.0,13.80193562,100.5349343
R_10836,Restaurant RMF,WESTERN FOOD,92.0,13.92479671,100.6250362
R_10825,Restaurant RMG,WESTERN FOOD,87.0,13.99304899,100.6055448
R_10799,Restaurant RMH,WESTERN FOOD,97.0,13.785344,100.46223
R_10798,Restaurant RMI,WESTERN FOOD,131.0,13.650396,100.595764
R_10789,Restaurant RMJ,WESTERN FOOD,134.0,13.742294,100.572001
R_10787,Restaurant RMK,WESTERN FOOD,53.0,13.754956,100.629102
R_10785,Restaurant RML,WESTERN FOOD,56.0,13.77124115,100.711787
R_10780,Restaurant RMM,WESTERN FOOD,135.0,13.719537,100.517759
R_10765,Restaurant RMN,WESTERN FOOD,88.0,13.77593927,100.4664171
R_10761,Restaurant RMO,WESTERN FOOD,50.0,13.77386663,100.5848318
R_10751,Restaurant RMP,WESTERN FOOD,65.0,13.707363,100.449372
R_10716,Restaurant RMQ,WESTERN FOOD,77.0,13.9269,100.502316
R_10715,Restaurant RMR,WESTERN FOOD,74.0,13.70984692,100.7784127
R_10706,Restaurant RMS,WESTERN FOOD,88.0,13.74047471,100.5099113
